classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
34,SCH,,,,CANNELLONI,WARNER / MAISON BARON ROUGE / WMF,2024,22,BBP,,SCH,,2024-05-16,,
35,ZOLA,KOBA LAD,,,TEMPS EN TEMPS,SONY MUSIC ENTERTAINMENT / TRUTH RECORDS / AWA / BMF,2024,22,Kore,Aurélien Mazin,Koba LaD,Zola,2024-01-12,,
36,ZAHO DE SAGAZAN,,,,LA SYMPHONIE DES ÉCLAIRS,VIRGIN MUSIC FRANCE / DISPARATE,2024,22,Zaho de Sagazan,Pierre Cheguillaume,Zaho de Sagazan,,2023-03-31,,
37,DUA LIPA,,,,TRAINING SEASON,WEA / WARNER RECORDS,2024,22,Kevin Parker,,Dua Lipa,Caroline Ailin,2024-02-15,sample,ALL-STAR - Arce SDL
38,CORNEILLE,AYA NAKAMURA,TRINIX,,AVEC CLASSE,WLAB,2024,22,Corneille,,Corneille,,,,
39,BILLIE EILISH,,,,BIRDS OF A FEATHER,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,sample,Getting Older - Billie Eilish
40,WERENOI,,,,PYRAMIDE,BELIEVE / ALLPOINTS,2024,22,BBP,,Werenoi,Damso,2024-02-16,,
41,DON OMAR,LUCENZO,,,DANZA KUDURO,MCA / YANIS RECORDS,2024,22,Lucenzo,Faouze Barkati,Don Omar,Lucenzo,2010-08-15,sample,Danza Kuduro - DJ Sanny J & Daniel Tek
42,DUA LIPA,,,,HOUDINI,WEA / WARNER RECORDS,2024,22,Danny L Harle,Kevin Parker,Dua Lipa,Caroline Ailin,2023-11-09,interpolation,Demeanor - Pop Smoke
43,LACRIM,,,,COLISÉE,SONY MUSIC ENTERTAINMENT / PLATA O PLOMO,2024,22,Chahid,,Lacrim,SDM,2024-05-17,,
44,WERENOI,,,,MAUDIT,BELIEVE / ALLPOINTS,2024,22,Noxious,,Werenoi,Hamza,2024-02-16,,
45,SOOLKING,,,,CASANOVA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2024,22,Voluptyk,Nass Brans,Soolking,Gazo,2023-07-06,sample,1er Gaou - Magic System
46,GIMS,LOSSA,,,LOCO,BELIEVE / PLAY TWO,2024,22,Young Bouba,,GIMS,Lossa (FRA),2024-01-26,,
47,BOUSS,,,,PARLER TOUT BAS,BELIEVE / LE GRAND CARRÉ / LEVEL UP MUSIC,2024,22,Sayen,Bruno Dias,Bouss,,2024-03-06,,
48,WERENOI,,,,TU CONNAIS,BELIEVE / ALLPOINTS,2024,22,Ovicalaprod,,Werenoi,Ovicalaprod,2023-09-22,interpolation,Chaud* - Werenoi
49,HOZIER,,,,TOO SWEET,POLYDOR / UNIVERSAL MUSIC,2024,22,Bēkon,Hozier,Sergiu Gherman,Hozier,2024-03-22,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
50,JOSEPH KAMEL,,,,BEAU,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,22,Joseph Kamel,Alban Lico,Joseph Kamel,,2023-10-26,,
51,PIERRE GARNIER,,,,NOUS ON SAIT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,22,Pierre Garnier,Marso (FRA),Pierre Garnier,Marso (FRA),2024-05-17,,
52,TAYLOR SWIFT,,,,FORTNIGHT,POLYDOR / UNIVERSAL MUSIC,2024,22,Jack Antonoff,Taylor Swift,Taylor Swift,Jack Antonoff,2024-04-19,interpolation,Apocalypse - Cigarettes After Sex
53,BILLIE EILISH,,,,L’AMOUR DE MA VIE,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,sample,La kiffance - Naps
54,SANTA,,,,POPCORN SALÉ,WARNER / PARLOPHONE (FRANCE),2024,22,,,,,2022-03-25,,
55,NAZA,NINHO,,,QUILLÉ,BELIEVE / CAPRICAROLESQUE INDUSTRY,2024,22,Shiruken Music,,Naza,Ninho,2024-05-10,,
56,JECK,,,,PARAPLUIE,BELIEVE / PLAY TWO,2024,22,Erick Ness,,Erick Ness,Alex Keil,2023-08-24,,
57,SANTA,,,,RECOMMENCE-MOI,999 PRODUCTIONS / PARLOPHONE,2024,22,,,Santa (FRA),,2024-03-21,,
58,UZI,,,,GARS DU ZOO,BELIEVE / RPB MUSIC,2024,22,SHABZBEATZ,,UZI (FRA),,2024-03-01,sample,BUTTERFLY EFFECT - Travis Scott
59,TOMMY RICHMAN,,,,MILLION DOLLAR BABY,ISO SUPREMACY,2024,22,Max Vossberg,Jonah Roy,Tommy Richman,Ava Larae,2024-04-26,sample,💲💲💲💲💸💸💸💸💲💲💲💲(mllndllrbby) - snes9x
60,JUL,SDM,,,J'FAIS PLAISIR À LA ZONE,BELIEVE / D'OR ET DE PLATINE,2024,22,Boumidjal,HoloMobb,JuL,SDM,2023-12-08,,
61,KYGO,AVA MAX,,,WHATEVER,SONY MUSIC ENTERTAINMENT / KYGO/RCA RECORDS,2024,22,Kygo,Petey Martin,Kygo,Petey Martin,2024-01-19,interpolation,"Whenever, Wherever - Shakira"
62,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2024,22,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
63,ZAHO DE SAGAZAN,,,,MODERN LOVE,VIRGIN MUSIC FRANCE / DISPARATE,2024,22,,,,,2024-05-24,,
64,THEODORT,,,,TOKO DOMBI,SONY MUSIC ENTERTAINMENT / BUDOKAI / ERRRO,2024,22,Lowonstage,​web7,THEODORT,,2024-03-18,,
65,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,22,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
66,KEBLACK,,,,LAISSE MOI,BELIEVE / MOTEMA RECORDS,2024,22,Seny Silva,Maximilien Silva,KeBlack,,2023-09-08,,
67,BILLIE EILISH,,,,WILDFLOWER,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,interpolation,DID I CROSS THE LINE?.m4a - Billie Eilish
68,SDM,,,,BOLIDE ALLEMAND,CAPITOL MUSIC FRANCE / CAPITOL,2024,22,Berry Prod,Yopsy,SDM,Berry Prod,2022-12-02,interpolation,Rihanna - SDM
69,BILLIE EILISH,,,,BLUE,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,FINNEAS,Billie Eilish,2024-05-17,interpolation,True Blue (Demo) - Billie Eilish
70,PLK,GAZO,,,ÇA MÈNE À RIEN,PANENKA MUSIC,2024,22,Anne Raveneau,Boumidjal,PLK,Gazo,2024-01-19,,
71,JAXOMY,AGATINO ROMERO,RAFFAELLA CARRÀ,,PEDRO,SONY MUSIC ENTERTAINMENT / B1,2024,22,Jaxomy,Agatino Romero,Franco Bracardi,Gianni Boncompagni,2024-03-29,sample,Bedrock - Noob Doknes
72,AMY WINEHOUSE,,,,BACK TO BLACK,POLYDOR / UNIVERSAL MUSIC,2024,22,Mark Ronson,,Mark Ronson,Amy Winehouse,2006-10-27,sample,BACK TO BLACK - Organize
73,YANNS,,,,CLIC CLIC PAN PAN,BELIEVE / PRODIGE MUSIC,2024,22,Toto Beats,,Yanns,,2021-12-10,,
74,IMAGINE DRAGONS,,,,EYES CLOSED,POLYDOR / UNIVERSAL MUSIC,2024,22,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2024-04-03,interpolation,Ultimate Imagine Dragons Megamix Mashup - SuperSmashBros123
75,TIMAL,,,,RR PHANTOM,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC / CALIENTE RECO,2024,22,Shiruken Music,,Timal,,2024-04-26,,
76,FAVÉ,,,,FLASHBACK,BELIEVE / 109 RECORD / MORNING GLORY MUSIC / BELIEVE,2024,22,DJ Bellek,Sam Tiba,Gazo,Favé (FRA),2023-09-15,,
77,SHAKA PONK,,,,I'M PICKY,BELIEVE / TÔT OU TARD,2024,22,,,,,,,
78,ZERB,SOFIYA NZAU,,,MWAKI,UNIVERSAL MUSIC / 0207 DEF JAM,2024,22,Zerb,,Zerb,Sofiya Nzau,2023-10-25,sample,MWAKI - BENJI TAWO
79,ARIANA GRANDE,,,,WE CAN'T BE FRIENDS,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,22,,,,,,,
80,JUNGELI,,,,T’ÉTAIS OÙ ?,CAPITOL MUSIC FRANCE / NEXT GENERATION - 2054 RECORDS,2024,22,DJ Wiils,,Jungeli,Vegedream,2024-02-02,,
81,REMA,,,,CALM DOWN,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2024,22,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
82,LANDY,,,,G8,BELIEVE / 109 RECORD / MORNING GLORY MUSIC / BELIEVE,2024,22,3 Lettres,DJ Erise,Landy,,2024-05-16,,
83,BILLIE EILISH,,,,SKINNY,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,interpolation,THE GREATEST - Billie Eilish
84,KERCHAK,,,,SAISON 2,LABEL BLUE SKY,2024,22,ReZaa,​th1rtyseven,Kerchak,,2024-01-12,,
85,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2024,22,,,,,2011-08-16,,
86,AYA NAKAMURA,AYRA STARR,,,HYPÉ,WARNER / REC.118 / NAKAMURA INDUSTRIE,2024,22,Chef Bandit,,Aya Nakamura,,2024-01-26,,
87,R3HAB,,,,LOCA LOCA,POLYDOR / UNIVERSAL MUSIC,2024,22,R3HAB,,R3HAB,Lewis Hughes,2023-11-24,interpolation,Toca Toca - Fly Project
88,MARK AMBOR,,,,BELONG TOGETHER,VIRGIN MUSIC FRANCE / HUNDRED DAYS RECORDS,2024,22,Mark Ambor,Noel Zancanella,Mark Ambor,,2024-02-16,sample,Belong Together (Sped Up) - Lucky Socks
89,NINHO,,,,LA VIE QU'ON MÈNE,REC. 118 / MAL LUNE MUSIC,2024,22,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
90,OFENBACH,NORMA JEAN MARTINE,,,OVERDRIVE,WARNER / ELEKTRA FRANCE,2024,22,Jen Jis,Ofenbach,Alexander Hauer,César Laurent de Rummel,2023-10-06,interpolation,Cambodia - Kim Wilde
91,TIAKOLA,,,,X,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,22,Tarik Azzouz,Ikaz Boi,Tiakola,,2024-03-03,sample,Carjack Chiraq - Niska
92,UZI/SDM,,,,PANAMA,BELIEVE / RPB MUSIC,2024,22,Isko (FRA),Noxious,UZI (FRA),SDM,2024-02-16,,
93,MORAD,GIMS,SATIVA MUSIC,,SEYA,BELIEVE / SATIVA MUSIC,2024,22,Renaud Rebillaud,,Morad,GIMS,2023-10-06,,
94,HARRY STYLES,,,,AS IT WAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,22,Tyler Johnson,Kid Harpoon,Kid Harpoon,Tyler Johnson,2022-04-01,sample,Take on Me - a-ha
95,MAES,,,,4MOTION,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2024,22,Black Eagle Beats,,Maes,PLK,2024-02-29,sample,Allumés - Prod.MxAI
96,HEUSS L'ENFOIRÉ,GAZO,,,SAIYAN,BELIEVE / 150 PROD / STRAW PRODUCTION,2024,22,Zeg P,,Gazo,Heuss L’enfoiré,2023-06-02,sample,COWBOY RACISTE - Madi Polochon (crazy 🕺🪩)
97,LOREEN,,,,TATTOO,POLYDOR,2024,22,Thomas G:son,Peter Boström,Loreen,Cazzi Opeia,2023-02-25,sample,Tattoo - Malin Akerman
98,THEODORT,,,,SI CA VA,BUDOKAI / ERRRO,2024,22,Lowonstage,Felipe Saldivia,THEODORT,Felipe Saldivia,2024-05-24,interpolation,Thank You - Dido
99,BOOBA,,,,SAGA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2024,22,Wassil,,Booba,,2024-02-09,,
100,TAYLOR SWIFT,,,,CRUEL SUMMER,POLYDOR / UNIVERSAL MUSIC,2024,22,Taylor Swift,Jack Antonoff,St. Vincent,Jack Antonoff,2019-08-23,sample,Cruel Number - David0Mario
101,BILLIE EILISH,,,,THE GREATEST,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,sample,keep you satisfied - Biv
102,BOLÉMVN,JUNGELI,,,ON Y VA,BELIEVE / PLAY TWO,2024,22,Kan,Le Marabout,Bolémvn,Jungeli,2024-04-26,,
103,TRINIX,,,,HOTSTEPPER,WEA / WEA FRANCE,2024,22,,,,,2024-04-05,,
104,GS,,,,À QUOI ÇA SERT,JUSTON RECORDS / WLAB,2024,22,,,GS (FRA),Jonas Garigou,2024-05-24,,
105,CENTRAL CEE,LIL BABY,,,BAND4BAND,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,22,Ghana Beats,geenaro,Central Cee,Lil Baby,2024-05-23,sample,IBIZA - M.G.L.
106,ARMA JACKSON,JOSMAN,,,BBL,SONY MUSIC ENTERTAINMENT / SIDELINE,2024,22,BlackDoe,,Arma Jackson,Josman,2024-03-29,,
107,RK,,,,TACHE DE SANG,BELIEVE / LES RESCAPÉS,2024,22,Mitch Wave,,RK,,2024-05-17,,
108,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2024,22,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
109,JUL,,,,LA BANDITE,BELIEVE / D'OR ET DE PLATINE,2024,22,Zaka2054,Abys One,JuL,,2019-06-14,,
110,WERENOI,,,,CHEMIN D'OR,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2024,22,Shiruken Music,,Werenoi,Shiruken Music,2023-03-10,,
111,PLK,,,,IL PLEUT À PARIS,PANENKA MUSIC,2024,22,Boumidjal,HoloMobb,PLK,,2024-01-19,,
112,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2024,22,HuFel Beatz,,Werenoi,,2022-08-08,,
113,CASSÖ,RAYE,D-BLOCK EUROPE,,PRADA,SONY MUSIC ENTERTAINMENT / B1,2024,22,cassö,,RAYE,Adam Williams,2023-08-10,,
114,DAVID GUETTA,,,,I'M GOOD,WARNER / PARLOPHONE UK,2024,22,,,,,,,
115,TIAKOLA,,,,MEUDA,WATI-B,2024,22,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
116,TAM SIR,,,,COUP DU MARTEAU,BELIEVE / CISUM,2024,22,CISUM,,Tam Sir,,2023-12-08,interpolation,Le coup du marteau - XXXXMLZ
117,WERENOI,,,,LABORATOIRE,BELIEVE / PGP RECORDS,2024,22,Evi Beats,,Werenoi,Evi Beats,2023-03-10,,
118,THEODORT,,,,HEUREUSEMENT...,BUDOKAI / ERRRO,2024,22,Lowonstage,Felipe Saldivia,THEODORT,​web7,2024-05-24,,
119,SIA,,,,GIMME LOVE,WEA / ATLANTIC RECORDS,2024,22,Jesse Shatkin,,Sia,Jesse Shatkin,2023-09-13,interpolation,Lighthouse - Georgia Ku
120,GAULOIS,,,,SENS INTERDIT,SONY MUSIC ENTERTAINMENT / LA G CORP / TIENS TIENS RETIENS,2024,22,3MBEATZ,,GAULOIS,Ninho,2024-05-17,,
121,TATE MCRAE,,,,GREEDY,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2024,22,Ryan Tedder,Jasper Harris,Tate McRae,Amy Allen,2023-09-15,sample,Promiscuous - Nelly Furtado
122,KENDRICK LAMAR,,,,NOT LIKE US,POLYDOR / UNIVERSAL MUSIC,2024,22,Mustard,Sean Momberger,Kendrick Lamar,Mustard,2024-05-04,sample,I Believe to My Soul - Monk Higgins
123,ELLA HENDERSON,RUDIMENTAL,,,ALIBI,WEA / ATLANTIC RECORDS UK,2024,22,Aidan Glover,Cliff Masterson,Ella Henderson,Olivia Sebastianelli,2024-01-12,sample,Gangsta’s Paradise - Coolio
124,TIMAL,,,,OUNAHI,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC / CALIENTE RECO,2024,22,Jeoffrey Dandy,Olivier Ryon,Timal,,2024-05-17,,
125,KAARIS,,,,PANAMA,VIRGIN MUSIC FRANCE / OG RECORDS,2024,22,Ponko,,Kaaris,Hamza,2023-12-15,,
126,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2024,22,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
127,BILLIE EILISH,,,,THE DINER,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,,
128,PLK,,,,NOUVELLES,PANENKA MUSIC,2024,22,Senpaï Katchy,FREAKEY!,PLK,,2023-04-14,,
129,THE WEEKND,,,,BLINDING LIGHTS,POLYDOR / UNIVERSAL MUSIC,2024,22,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
130,SLIMANE,,,,DES MILLIERS DE JE T'AIME,CAPITOL MUSIC FRANCE / CAPITOL,2024,22,Yaacov Salah,Meïr Salah,Slimane,,2022-09-02,,
131,PLK,,,,ÉMOTIF,WAGRAM / PANENKA MUSIC,2024,22,,,Playboi Carti,,,interpolation,Paper - Playboi Carti
132,JUL,,,,J'OUBLIE TOUT,BELIEVE / LIGA ONE INDUSTRY,2024,22,JuL,,JuL,,2014-02-23,sample,Fluch - Azet
133,LUIDJI,,,,POUR DEUX ÂMES SOLITAIRES,WARNER / FOUFOUNE PALACE,2024,22,Ryan Koffi,Pee Magnum,Luidji,,2017-11-01,,
134,MÅNESKIN,,,,VALENTINE,RCA GROUP / EPIC,2024,22,Fabrizio Ferraguzzo,Enrico Brun,Damiano David,Victoria,2023-11-10,,
135,BENNETT,,,,VOIS SUR TON CHEMIN,WEA / WARNER MUSIC CENTRAL EUROPE,2024,22,,,,,2004-01-01,,
136,ONE REPUBLIC,,,,I AIN'T WORRIED,POLYDOR / UNIVERSAL MUSIC,2024,22,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
137,BILLIE EILISH,,,,BITTERSUITE,POLYDOR / UNIVERSAL MUSIC,2024,22,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,sample,IF I TRIED - JayBZY!
138,WERENOI,,,,DANS UN VERRE,BELIEVE / ALLPOINTS,2024,22,RJacks & Masta,,SDM,Werenoi,2024-02-16,,
139,DAVID KUSHNER,,,,DAYLIGHT,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2024,22,Rob Kirwan,,Livingston,Boon,2023-04-14,sample,Last Time - Eli Youngblood
140,WERENOI,,,,MAUVAISE,BELIEVE / ALLPOINTS,2024,22,Aurélien Mazin,Kore,Werenoi,Aurélien Mazin,2023-09-22,,
141,P!NK,,,,ALL OUT OF FIGHT,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2024,22,Fred again..,Johnny McDaid,P!nk,Fred again..,2023-12-01,,
142,SOPHIE ELLIS-BEXTOR,,,,MURDER ON THE DANCEFLOOR,POLYDOR / UNIVERSAL MUSIC,2024,22,Gregg Alexander,Matt Rowe,Gregg Alexander,Sophie Ellis-Bextor,2001-12-03,sample,Love Me Not - Skepta
143,THEODORT,,,,BB,BUDOKAI / ERRRO,2024,22,Lowonstage,,THEODORT,Lowonstage,2024-05-24,,
144,THE WEEKND,,,,SAVE YOUR TEARS,POLYDOR / UNIVERSAL MUSIC,2024,22,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
145,LOUANE,,,,SECRET,ISLAND DEF JAM,2024,22,Tristan Salvati,,Louane,,2022-10-09,interpolation,Secret (sad orchestra) - Louane
146,TEDDY SWIMS,,,,THE DOOR,WEA / WARNER RECORDS,2024,22,Julian Bunetta,Ammo,Teddy Swims,Ammo,2023-09-15,,
147,SHAY,NISKA,,,SANS COEUR,BECAUSE / JOLIE GARCE RECORDS / BECAUSE MUSIC,2024,22,Shay,Jo A Touch,Shay,Niska,2023-11-10,,
148,TIF,,,,NOTHING PERSONAL - A COLORS SHOW,WARNER / HOUMA SWEET HOUMA,2024,22,Senpaï Katchy,Louis Le Page,TIF,,2024-05-09,,
149,NUIT INCOLORE,,,,DÉPASSÉ,CINQ 7,2024,22,Nuit incolore,,Nuit incolore,,2022-12-15,,
150,LOUANE,,,,LES ÉTOILES,ISLAND DEF JAM,2024,22,Tristan Salvati,,Louane,,2023-09-22,,
151,TYLA,,,,WATER,SONY MUSIC ENTERTAINMENT / FAX RECORDS/EPIC,2024,22,Sammy Soso,Rayo,Tyla,Sammy Soso,2023-07-28,sample,Without My Heart - TDG
152,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,POLYDOR / UNIVERSAL MUSIC,2024,22,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
153,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2024,22,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
154,GAZO,,,,DIE,BSB PROD,2024,22,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
155,JUL,,,,J'AI PRIS LE MIC,BELIEVE / D'OR ET DE PLATINE,2024,22,Prodweiler,,JuL,Prodweiler,2024-05-08,,
156,SOOLKING,,,,OTRA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2024,22,Voluptyk,Eliel,Soolking,Eliel,2024-05-03,sample,Dile - Don Omar
157,COLDPLAY,,,,VIVA LA VIDA,WEA / PARLOPHONE UK,2024,22,Brian Eno,Markus Dravs,Chris Martin,Guy Berryman,2008-05-25,sample,Fallen Primadonna - Himynameisshan.
158,JKSN,,,,DROGBA,ISLAND DEF JAM,2024,22,Jude Scott,,JKSN,,2024-05-17,,
159,LETO,JKSN,KAARIS,LA MANO 1.9,ENLÈVE TES PES-SA,WARNER / REC.118 / WINTERFELL,2024,22,Scvrla,Raed (FRA),Leto,Kaaris,2024-05-09,,
160,NEKFEU,,,,ON VERRA,CARTHAGE MUSIC / SEINE ZOO,2024,22,BLV,,Nekfeu,,2015-05-01,interpolation,So High (Blacc Hollywood) - Wiz Khalifa
161,LORD HURON,PHOEBE BRIDGERS,,,THE NIGHT WE MET,PIAS FRANCE / PLAY IT AGAIN SAM,2024,22,Ben Schneider,,Ben Schneider,,2015-02-09,sample,Fallen Vulture - ​evntura
162,GAZO,TIAKOLA,,,NOTRE DAME,BSB PROD / M3LO WORLD / WATI B,2024,22,SHK,Eliasodt (Elias),Gazo,Tiakola,2023-12-01,,
163,BENSON BOONE,PHILIPPINE LAVREY,,,IN THE STARS,WEA / WARNER RECORDS,2024,22,Jason Evigan,,Benson Boone,Jason Evigan,2022-04-29,,
164,LYKKE LI,,,,I FOLLOW RIVERS,CATALOGUE MARKETING CLASSIQUE / WEA,2024,22,Björn Yttling,,Björn Yttling,Lykke Li,2011-01-21,sample,Scam from Nigeria - YUNG LIXO
165,VACRA,,,,TIKI TAKA,CARTHAGE MUSIC / CARTHAGE MUSIC / ARAI MUSIC,2024,22,MarvelPro,,Vacra,,2022-11-10,,
166,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2024,22,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
167,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2024,22,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
168,FAVÉ,,,,URUS,BELIEVE / MORNING GLORY MUSIC / 109 RECORD,2024,22,MB On The Track,,Favé (FRA),MB On The Track,2022-10-12,,
169,DAVE/TIAKOLA,,,,MERIDIAN,VIRGIN MUSIC FRANCE / NEIGHBOURHOOD RECORDINGS,2024,22,,,,,2023-08-24,,
170,IMAGINE DRAGONS,,,,NICE TO MEET YOU,POLYDOR / UNIVERSAL MUSIC,2024,22,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2024-05-24,,
171,GAZO,TIAKOLA,,,CARTIER,BSB PROD / M3LO WORLD / WATI B,2024,22,SHK,,Gazo,Tiakola,2023-12-01,,
172,DJADJA,DINAZ,,,J'FAIS MES AFFAIRES,BELIEVE / CARRE-MUSIC,2024,22,BDR,,Dinaz,Djadja,2016-05-06,,
173,DOJA CAT,,,,PAINT THE TOWN RED,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2024,22,Earl on the Beat,Karl Rubin,Doja Cat,DJ Replay,2023-08-04,sample,Walk On By - Dionne Warwick
174,JÉRÉMY FREROT,,,,ADIEU,BELIEVE / 6&7,2024,22,,,Jérémy Frérot,Laurent Lamarca,2024-04-22,,
175,DAFT PUNK,PHARRELL WILLIAMS,NILE RODGERS,,GET LUCKY,COLUMBIA,2024,22,,,,,,,
176,ANA MENA,,,,MADRID CITY,SONY MUSIC ENTERTAINMENT,2024,22,Andrés Torres,El Dandee,Ana Mena,Andrés Torres,2023-09-29,,
177,DJO,,,,END OF BEGINNING,ORCHARD / DJO,2024,22,Djo,Adam Thein,Djo,Adam Thein,2022-09-16,sample,Back To The Go - Chance the Rapper
178,LOREEN,,,,IS IT LOVE,POLYDOR,2024,22,Rami,,Loreen,Dag Lundberg,2023-10-13,,
179,AYA NAKAMURA,,,,DOGGY,WARNER / REC.118 / NAKAMURA INDUSTRIE,2024,22,Chef Bandit,404 (beatmaker),Aya Nakamura,Chef Bandit,2024-03-29,,
180,JOSMAN,,,,J'AIME BIEN!,IDOL / CHOKE INDUSTRY,2024,22,Josman,,Josman,,2018-09-14,,
181,INDILA,,,,DERNIÈRE DANSE,ISLAND DEF JAM,2024,22,Skalpovich,,Indila,Skalpovich,2013-11-13,sample,Parce que tu crois - Charles Aznavour
182,BILL WITHERS,,,,AIN'T NO SUNSHINE,"SONY MUSIC ENTERTAINMENT / ULTRA RECORDS, LLC",2024,22,Booker T. Jones,,Bill Withers,,1971-06-17,sample,I Know What You Did Last Summer - Shawn Mendes
183,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2024,22,Le Side,,OBOY,,2019-07-12,,
184,HELENA,,,,AIMÉE POUR DE VRAI,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,22,Alice et Moi,Dani Terreur,Alice et Moi,Helena (BEL),2024-03-01,,
185,DAMSO,,,,MACARENA,CARTHAGE MUSIC,2024,22,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
186,JUL,,,,LA FAILLE,BELIEVE / D'OR ET DE PLATINE,2024,22,JuL,,JuL,,2023-05-12,,
187,JOSMAN,,,,AILLEURS,SIDELINE,2024,22,MYSTR,S. lyre,Josman,,2023-10-28,,
188,NINHO,,,,PUTANA,REC. 118 / MAL LUNE MUSIC,2024,22,Noxious,,Ninho,,2019-03-22,interpolation,Bananza (Belly Dancer) - Akon
189,DADJU,,,,REINE,CAPITOL MUSIC FRANCE / AMATERASU PROD / CAPITOL,2024,22,Seysey,,Dadju,,2017-05-05,sample,Ses Yeux - Phenomene J
