classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
67,TONES AND I,,,,NEVER SEEN THE RAIN,ELEKTRA (NEK),2020,23,Konstantin Kersting,,Tones and I,,2019-07-15,,
68,ROBIN SCHULZ,ALIDA,,,IN YOUR EYES,WEA / WM GERMANY,2020,23,Robin Schulz,JUNKX,Stefan Dabruck,Kristoffer Tømmerbakke,2020-01-10,,
69,INDOCHINE,,,,NOS CÉLÉBRATIONS,RCA GROUP / INDOCHINE RECORDS,2020,23,Marc Éliard,Ludwig Dahlberg,Nicola Sirkis,,2020-05-26,,
70,NINHO,DAMSO,,,PROMO,REC. 118 / MAL LUNE MUSIC,2020,23,SNK,,Damso,Ninho,2020-03-07,,
71,SOOLKING,HEUS L'ENFOIRÉ,,,LA KICHTA,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,23,MB (NLD),,Soolking,Heuss L’enfoiré,2020-03-20,interpolation,PUMP IT UP! - Danzel
72,BILLIE EILISH,,,,BAD GUY,DARKROOM/INTERSCOPE RECORDS,2020,23,FINNEAS,,Billie Eilish,FINNEAS,2019-03-29,sample,SUCCR - DaymanOurSavior
73,YOUNG T,BUGSEY,HEADIE ONE,,DON'T RUSH,BLACK BUTTER,2020,23,GRADES,,Headie One,Bugsey,2019-11-07,sample,Dey Go! - Moreno & Prieto
74,NINHO,,,,FILON,REC. 118 / MAL LUNE MUSIC,2020,23,Dany Synthé,,Ninho,,2020-03-07,,
75,AVA MAX,,,,KINGS & QUEENS,WEA / ATLANTIC RECORDS,2020,23,Cirkut,RedOne,Desmond Child,T.I Jakke,2020-03-12,interpolation,If You Were a Woman (And I Was a Man) - Bonnie Tyler
76,NAZA,,,,LOIN DE MOI,CAPRICAROLESQUE,2020,23,Ray Da Prince,DJ Erise,Naza,,2019-09-25,,
77,GLK,HEUSS L'ENFOIRÉ,,,WESH,ISLAND DEF JAM / KARMA EDITIONS,2020,23,Heizenberg,Narcos,GLK,Heuss L’enfoiré,2020-03-26,,
78,FRANGLISH,,,,BIBERON,ISLAND DEF JAM / UNIVERSAL MUSIC DIVISION ISLAND DEF JAM,2020,23,Takeshi-San,,Tiakola,Leto,2020-05-29,,
79,MEGAN THEE STALLION,,,,SAVAGE,300 ENTERTAINMENT,2020,23,J. White Did It,,Megan Thee Stallion,J. White Did It,2020-03-06,sample,2020 has progressed past the need for months - ​jan Misali
80,HORNET LA FRAPPE,,,,CALUMET,REC. 118,2020,23,Hornet La Frappe,HoloMobb,Hornet La Frappe,,2020-01-24,,
81,MOHA LA SQUALE,,,,PARIS,ELEKTRA FRANCE,2020,23,BBP,,Moha La Squale,Jacques Prévert,2020-05-24,,
82,JUL,,,,JCVD,D'OR ET DE PLATINE,2020,23,Kakou,,JuL,,2019-06-14,sample,Je traîne en bas - Tiitof
83,VITAA,SLIMANE,,,AVANT TOI,UNIVERSAL MUSIC DIVISION ISLAND DEF JAM,2020,23,Hottrak,,Vitaa,Slimane,2019-08-23,,
84,MAES,,,,STREET,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,23,Susanoô,Big Dada,Maes,Susanoô,2019-10-31,interpolation,Zwischen den Zeilen - Milano
85,AYA NAKAMURA,,,,POOKIE,REC. 118,2020,23,Le Side,Ever Mihigo,Aya Nakamura,,2018-11-02,interpolation,Summer 2019 - L.E.J
86,LEWIS CAPALDI,,,,BEFORE YOU GO,CAROLINE FRANCE / VERTIGO BERLIN,2020,23,TMS,,Plested,Tom Barnes,2019-11-19,sample,Antes de Ir - Taty Pink
87,TIMAL,MAES,,,AILLEURS,ELEKTRA FRANCE,2020,23,Jeoffrey Dandy,WMK,Maes,Timal,2020-02-28,,
88,MAES,,,,DRAGOVIC,CAPITOL MUSIC FRANCE / MILLENIUM,2020,23,Hitxchi,,Maes,Hitxchi,2020-01-17,,
89,LARRY,,,,ROUTINE,GOTHVM RECORDS,2020,23,Bersa,,Larry,,2020-05-08,,
90,TRAVIS SCOTT,KENDRICK LAMAR,,,GOOSEBUMPS,EPIC/GRAND HUSTLE,2020,23,Cardo Got Wings,CuBeatz,Travis Scott,Kendrick Lamar,2016-09-02,sample,Don’t Tell Me - PARTYNEXTDOOR
91,HAMZA,,,,NETFLIX,REC. 118,2020,23,Hamza,,Hamza,,2020-05-27,,
92,LIL NAS X,,,,OLD TOWN ROAD,COLUMBIA,2020,23,YoungKio,Trent Reznor,Lil Nas X,,2018-12-03,sample,34 Ghosts IV - Nine Inch Nails
93,SHAWN MENDES,CAMILA CABELLO,,,SEÑORITA,BARCLAY / UNIVERSAL MUSIC,2020,23,benny blanco,Cashmere Cat,Ali Tamposi,benny blanco,2019-06-21,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
94,S.PRI NOIR,ALONZO,,,MAMAN DORT,MI6/ALLPOINTS,2020,23,Biggie Jo,,Fababy,S.Pri Noir,2020-04-17,,
95,ARIANA GRANDE,JUSTIN BIEBER,,,STUCK WITH U,"ISLAND DEF JAM / ARIANA GRANDE & JUSTIN BIEBER ""STUCK WIT",2020,23,Freddy Wexler,Gian Stone,Scooter Braun,Whitney Phillips,2020-05-08,,
96,47TER,,,,CÔTE OUEST,LABEL ENTRECÔTE,2020,23,47ter,,47ter,,2019-06-25,,
97,TRAVIS SCOTT,,,,HIGHEST IN THE ROOM,CACTUS JACK / EPIC,2020,23,MIKE DEAN,OZ,Travis Scott,MIKE DEAN,2019-10-04,sample,Vocalise - Theme From the Ninth Gate - Sumi Jo (조수미)
98,ZOLA,,,,ASTROBOY,AWA,2020,23,Aurélien Mazin,Sam Tiba,Zola,,2019-04-05,,
99,SHAED,,,,TRAMPOLINE,CAROLINE FRANCE / CAROLINE INT. MD P&D,2020,23,SHAED,Grant Eadie,Chelsea Lee,Max Ernst,2018-05-18,sample,Top Hits of 2019 in 4 Minutes - Madilyn
100,ANGÈLE,,,,OUI OU NON,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,23,Angèle,Tristan Salvati,Angèle,,2019-11-08,,
101,DJ SNAKE,J. BALVIN,TYGA,,LOCO CONTIGO,DJ SNAKE MUSIC PRODUCTIONS LIMITED,2020,23,DJ Snake,STANY,DJ Snake,Justin Quiles,2019-06-14,sample,Wakiritho - Octopizzo
102,RIM'K,DADJU,,,ROSE ROUGE,CAROLINE FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,23,BÉNI BASS DJ,Hades,Dadju,Rim’K,2020-04-10,interpolation,Rose noire - Rim’K
103,HATIK,,,,ALI,ISLAND DEF JAM / BENDO / LOW WOOD,2020,23,Medeline,,Hatik,,2020-05-29,,
104,MAEJOR,GREEICY,,,I LOVE YOU,BARCLAY - MERCURY / VIRGIN EMI,2020,23,Maejor,,Maejor,Andy Clay,2019-07-26,,
105,THE BLACK EYED PEAS,J BALVIN,,,RITMO,EPIC/WE THE BEST,2020,23,,,,,2019-10-11,,
106,J. BALVIN,,,,AMARILLO,ISLAND DEF JAM / UNIVERSAL MUSIC,2020,23,Afro Bros,Sky Rompiendo,Afro Bros,Sky Rompiendo,2020-03-19,sample,Angela - Saïan Supa Crew
107,POP SMOKE,,,,DIOR,VICTOR VICTOR WORLDWIDE/REPUBLIC RECORDS,2020,23,808 Melo,,Pop Smoke,808 Melo,2019-07-26,sample,The Coven - Peter Gundry
108,LORENZO,,,,JE VOUS DÉTESTE TOUS,INITIAL ARTIST SERVICES / UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,23,Todiefor,,Lorenzo,,2020-04-17,,
109,GAMBI,,,,POPOPOP,REC. 118,2020,23,Ghost Killer Track,,Gambi,,2019-10-04,,
110,MOHA LA SQUALE,,,,BASTA NA BASTA,ELEKTRA FRANCE,2020,23,,,,,,,
111,DOJA CAT,,,,BOSS BITCH,WEA / ATLANTIC RECORDS,2020,23,Imad Royal,Sky Adams,Ashnikko,Doja Cat,2020-01-23,sample,Snapped - Editor Arianator
112,LADY GAGA,,,,ALICE,POLYDOR / INTERSCOPE,2020,23,Klahr,BloodPop®,Justin Tranter,BloodPop®,2020-05-29,sample,Певица (Singer) - Lyudmila Lolita McGooja
113,HAMZA,,,,NOBU,REC. 118,2020,23,Lucozi,,Hamza,,2020-05-27,,
114,FUTURE,DRAKE,,,LIFE IS GOOD,EPIC/FREEBANDZ,2020,23,D. Hill,OZ,Drake,Future,2020-01-10,sample,I’m On 2.0 - Trae tha Truth
115,GAMBI,HEUSS L'ENFOIRÉ,,,DANS L'ESPACE,REC. 118,2020,23,Bloody (FRA),SHK,Heuss L’enfoiré,Gambi,2020-01-17,interpolation,N°1 - Rohff
116,MAJOR LAZER,J BALVIN,EL ALFA,,QUE CALOR,BECAUSE MUSIC,2020,23,Dee Mad,Tropkillaz,Sky Rompiendo,André Silva,2019-09-11,sample,Indian Flute - Timbaland & Magoo
117,ARIZONA ZERVAS,,,,ROXANNE,ARIZONA ZERVAS,2020,23,Jae Green,94Skrt,Arizona Zervas,Jae Green,2019-10-10,sample,TELL ME - Pankky
118,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,23,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
119,NINHO,,,,LA PUERTA,REC. 118 / MAL LUNE MUSIC,2020,23,Young KO,,Ninho,,2020-03-07,,
120,NINHO,GRIFF,,,EVERY DAY,REC. 118 / MAL LUNE MUSIC,2020,23,SNK,,SNK,Griff,2020-03-07,,
121,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2020,23,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
122,MAROON 5,,,,MEMORIES,POLYDOR / 222 RECORDS/INTERSCOPE RECORDS,2020,23,The Monsters & Strangerz,Adam Levine,Adam Levine,Jon Bellion,2019-09-20,sample,Memory Fender - David0Mario & himynameisshan.
123,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VERTIGO BERLIN,2020,23,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
124,MOHA LA SQUALE,,,,MA BELLE,ELEKTRA FRANCE,2020,23,Biggie Jo,Reek Starcks,Moha La Squale,,2019-08-04,,
125,JUL,,,,POW POW,D'OR ET DE PLATINE,2020,23,JuL,,JuL,,2019-12-06,,
126,SEAN PAUL,TOVE LO,,,CALLING ON ME,BARCLAY / ISLAND,2020,23,Banx & Ranx,,KNY Factory,Nija,2020-02-07,,
127,LADY GAGA,BRADLEY COOPER,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2020,23,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
128,TIMAL,,,,CHARBONNER,ELEKTRA FRANCE,2020,23,BBP,,Timal,,2020-01-22,,
129,NINHO,,,,GOUTTE D'EAU,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,23,Kozbeatz,,Ninho,,2019-02-21,,
130,ANGÈLE,,,,BALANCE TON QUOI,ANGELE VL RECORDS,2020,23,Tristan Salvati,Angèle,Angèle,,2018-10-05,sample,Balance ton pote - Speeder M
131,DUBDOGZ,BHASKAR,,,INFINITY,SPINNIN' RECORDS,2020,23,Dubdogz,Bhaskar,,,2020-01-31,,
132,MAÎTRE GIMS,,,,"MALHEUR, MALHEUR",PLAY TWO,2020,23,Renaud Rebillaud,,GIMS,,2018-03-23,interpolation,Femme libérée - Cookie Dingler
133,LARRY,,,,ENFANT COMPLIQUÉ,GOTHVM RECORDS,2020,23,Cello,,Larry,,2020-01-31,,
134,HATIK,,,,"ADIEU, MON AMOUR",ISLAND DEF JAM / BENDO / UNIVERSAL MUSIC,2020,23,ILLNGHT,Medeline,Hatik,,2020-03-06,,
135,NISKA,,,,BÂTIMENT,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,23,Heizenberg,Chapo,Niska,Heizenberg,2019-09-06,,
136,TRAVIS SCOTT,,,,SICKO MODE,CACTUS JACK / EPIC / GRAND HUSTLE,2020,23,Hit-Boy,Tay Keith,Travis Scott,Drake,2018-08-03,sample,Gimme the Loot - The Notorious B.I.G.
137,VEGEDREAM,NINHO,,,ELLE E2T BONNE SA MÈRE,ISLAND DEF JAM,2020,23,Evasao,DJ Kabongo,Vegedream,Ninho,2019-05-31,sample,Vois sur ton chemin - Les Choristes
138,NISKA,,,,SILICONÉ,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,23,Pyroman,,Niska,Pyroman,2019-09-06,,
139,JUL,,,,AVANT LA DOUANE,D'OR ET DE PLATINE,2020,23,JuL,,JuL,,2016-04-30,,
140,TRYO,MCFLY,CARLITO,,DÉSOLÉ POUR HIER SOIR XXV,SALUT Ô EDITIONS / TRYO,2020,23,Christophe Mali,,Christophe Mali,,2020-01-31,,
141,LADY GAGA,,,,911,POLYDOR / INTERSCOPE,2020,23,BloodPop®,Madeon,Justin Tranter,BloodPop®,2020-05-29,sample,911 - Ferchis Pop
142,NEKFEU,VANESSA PARADIS,,,DANS L'UNIVERS,SEINE ZOO RECORDS/POLYDOR,2020,23,Hugz Hefner,,Vanessa Paradis,Nekfeu,2019-06-06,,
143,LADY GAGA,,,,FREE WOMAN,POLYDOR / INTERSCOPE,2020,23,BloodPop®,Axwell,Boys Noize,BloodPop®,2020-05-29,sample,🇺🇸 PARTY IN THE USA 🦅 ASTRO PATRIOTCORE HYPERMIX 🗽 - Astro (USA)
144,NAPS,,,,CARRÉ VIP,OK MANY INDUSTRIE / 13ÈME ART MUSIC,2020,23,Zeg P,,Kalif Hardcore,Naps,2020-02-05,,
145,STAYSOLIDROCKY,,,,PARTY GIRL,COLUMBIA,2020,23,Nashi,,Nashi,StaySolidRocky,2019-09-30,sample,Twerkin Wit Ya Friends - Zeddy Will
146,TOM GREGORY,,,,FINGERTIPS,B1,2020,23,André Nookadu,Frank Sanders,Matt James,Adrien Nookadu,2020-01-10,,
147,NINHO,,,,PUTANA,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,23,Noxious,,Ninho,,2019-03-22,interpolation,Bananza (Belly Dancer) - Akon
148,MACKLEMORE,RYAN LEWIS,RAY DALTON,,CAN'T HOLD US,WEA / MACKLEMORE,2020,23,Ryan Lewis,,Ryan Lewis,Ray Dalton,2011-08-16,sample,Bits and Pieces - The Dave Clark Five
149,PNL,,,,AU DD,QLF RECORDS,2020,23,Nk.F,Joa (FRA),N.O.S,Ademo,2019-03-22,sample,Rmx #5 - JIGZAW
150,T GARCIA,DJ ASSAD,,,CANDELA,SCORPIO MUSIC,2020,23,DJ Assad,Greg Parys,T Garcia,DJ Assad,2020-05-22,,
151,MEDUZA,BECKY HILL,GOODBOYS,,LOSE CONTROL,MCA / PM:AM RECORDINGS,2020,23,MEDUZA,,Simon de Jano,Becky Hill,2019-10-11,sample,Friends Rave - MC Pedrinho
152,LIL MOSEY,,,,BLUEBERRY FAYGO,POLYDOR / INTERSCOPE RECORDS,2020,23,Callan,,Babyface,Johnny Gill,2020-02-07,sample,"My, My, My - Johnny Gill"
153,NINHO,YARO,,,LE JEU,REC. 118 / MAL LUNE MUSIC,2020,23,Young KO,Yaro,Yaro,Ninho,2020-03-07,,
154,TROIS CAFÉS GOURMANDS,,,,À NOS SOUVENIRS,PLAY TWO,2020,23,,,Sébastien Gourseyrol,,2017-07-02,,
155,AYA NAKAMURA,,,,DJADJA,REC. 118,2020,23,Le Side,,Aloïs Zandry,Machynist,2018-04-06,sample,Borracha (Pero Buena Muchacha) - Vikina
156,LETO,NINHO,ZED,,DOUBLE BINKS,REC. 118,2020,23,Argo Da Hitmaker,,Zed,Ninho,2020-04-17,,
157,YARO,NINHO,PLK,,MEC DE CITÉ,CAROLINE FRANCE / LAST SHOOT MUSIC,2020,23,DMR Prod,,PLK,Ninho,2020-02-07,,
158,BOSH,,,,DÉFILÉ,ARISTA FRANCE,2020,23,DJ Erise,,Bosh,,2020-03-26,,
159,NISKA,BOOBA,,,MÉDICAMENT,CAPITOL MUSIC FRANCE / MILLENIUM,2020,23,Dany Synthé,,Booba,Niska,2019-04-05,interpolation,Summer 2019 - L.E.J
160,ED SHEERAN,,,,SHAPE OF YOU,WEA / ATLANTIC RECORDS UK,2020,23,,,,,,,
161,NEKFEU,DAMSO,,,TRICHEUR,UNIVERSAL MUSIC DIVISION POLYDOR,2020,23,Hugz Hefner,,Damso,Nekfeu,2019-06-06,sample,Mwaka Moon - Kalash
162,REGARD,RAYE,,,SECRETS,B1 / MINISTRY OF SOUND RECORDINGS,2020,23,johan lenox,John Hill,BOOTS,kennedi,2020-04-24,sample,Radio 1 Dance Weekend Mashup - RAYE
163,RIM'K,KOBA LAD,SCH,,VALISE,CAROLINE FRANCE / FRENESIK,2020,23,DJ Ritmin,Guilty,Guilty,Koba LaD,2020-03-06,,
164,MOHA K,DJ MIKE ONE,,,ELLE,WLAB,2020,23,Moha K,,Moha K,,2020-03-26,,
165,CAMÉLIA JORDANA,,,,FACILE,PLAY TWO,2020,23,Renaud Rebillaud,,Camélia Jordana,,2020-02-06,interpolation,SUMMER 2021 - L.E.J
166,PLK,,,,UN PEU DE HAINE,PANENKA MUSIC,2020,23,Junior Alaprod,Wladimir Pariente,PLK,,2019-09-13,sample,1peu_2n - Luso (FRA)
167,NINHO,,,,C'ÉTAIT LE RAP,REC. 118 / MAL LUNE MUSIC,2020,23,Hoodstar,,Ninho,,2020-03-07,,
168,MELANIE MARTINEZ,,,,PLAY DATE,ATLANTIC RECORDS,2020,23,Michael Keenan,,Jennifer Decilveo,Melanie Martinez,2015-08-14,sample,Higher Than I Ever Was (Vapourwave Remix) - Adam A.J. Nowill
169,LARRY,RK,,,WOIN WOIN,GOTHVM RECORDS,2020,23,Cello,,RK,Larry,2019-11-06,,
170,VITAA,SLIMANE,,,ÇA VA ÇA VIENT,ISLAND DEF JAM,2020,23,John Mamann,Renaud Rebillaud,Slimane,Vitaa,2019-06-21,,
171,BURNA BOY,,,,ON THE LOW,WEA / BAD HABIT /ATLANTIC,2020,23,Kel-P,,Burna Boy,,2018-11-16,sample,AYO EBK DANN - prod by khaos
172,NINHO,,,,M.I.L.S 3,REC. 118 / MAL LUNÉ MUSIC,2020,23,Iksma,,Ninho,,2020-02-27,,
173,MISTER V,PLK,,,JAMAIS,HEY PELO,2020,23,Karmen (FRA),Geronimo Beats,Mister V,PLK,2019-12-04,,
174,BOSH,,,,SOLITAIRE,ARISTA FRANCE,2020,23,Mounchild,Blaise Keys,Bosh,,2020-03-27,,
175,VITAA,SLIMANE,,,PAS BEAUX,ISLAND DEF JAM / UNIVERSAL MUSIC DIVISION ISLAND DEF JAM,2020,23,Renaud Rebillaud,,Slimane,Vitaa,2019-08-23,,
176,MISTER V,JUL,,,PIRELLI,HEY PELO,2020,23,Karmen (FRA),Kezah,Karmen (FRA),Mister V,2020-01-31,,
177,JUL,,,,J'OUBLIE TOUT,ALLPOINTS FRANCE / LIGA ONE INDUSTRY,2020,23,JuL,,JuL,,2014-02-23,sample,Fluch - Azet
178,HAMZA,GAMBI,,,GASOLINA,REC. 118,2020,23,Ponko,Oz Touch,Gambi,Hamza,2019-12-20,,
179,LETO,NINHO,,,TES PARENTS,REC. 118,2020,23,Katrina Squad,DJ Ritmin,Leto,Ninho,2019-07-05,,
180,PARTYNEXTDOOR,RIHANNA,,,BELIEVE IT,WEA / OVO SOUND/WARNER RECORDS,2020,23,NinetyFour,Cardiak,PARTYNEXTDOOR,Rihanna,2020-03-26,,
181,PLK,,,,PROBLÈMES,PANENKA MUSIC,2020,23,Josh (FRA),Junior Alaprod,PLK,,2019-07-19,,
182,MAES,BOOBA,,,MADRINA,CAPITOL MUSIC FRANCE / MILLENIUM,2020,23,Unfazzed,Denza,Booba,Maes,2018-10-26,sample,Honneur - Prod.MxAI
183,L'ALGERINO,SOPRANO,,,LA VIDA,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,23,Kore,Aurélien Mazin,Soprano,L’Algérino,2020-04-17,,
184,DADJU,,,,COMPLIQUÉ,POLYDOR / UNIVERSAL MUSIC DIVISION POLYDOR,2020,23,MKL,,Dadju,,2019-06-28,interpolation,Unité - Unité
185,VIANNEY,,,,N'ATTENDONS PAS,TÔT OU TARD,2020,23,Vianney,,Vianney,,2020-05-07,,
186,KYGO,ZARA LARSSON,TYGA,,LIKE IT IS,KYGO,2020,23,Petey Martin,Kygo,Kygo,Zara Larsson,2020-03-27,interpolation,Telling it Like it Is - Dua Lipa
187,FREYA RIDINGS,,,,CASTLES,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2020,23,Mark Crew,Dan Priddy,Dan Nigro,Freya Ridings,2018-03-30,,
188,HAMZA,,,,HENNY POP,REC. 118,2020,23,Pierrari,,Hamza,,2020-05-27,,
189,RAY DALTON,,,,IN MY BONES,EPIC GERMANY,2020,23,DECCO,,Sebastian Arman,Ray Dalton,2020-02-20,,
190,NINHO,HEUSS L'ENFOIRÉ,,,CENTRE COMMERCIAL,REC. 118 / MAL LUNE MUSIC,2020,23,TromatizMusic,HRNN,Heuss L’enfoiré,Ninho,2020-03-07,,
191,BOSH,,,,COEUR NOIR,ARISTA FRANCE,2020,23,Latimer,Léo Brousset,Bosh,,2020-01-31,,
192,ANGÈLE,,,,TA REINE,ANGELE VL RECORDS,2020,23,Angèle,Tristan Salvati,Angèle,,2018-10-05,sample,MONEY 4 FUN - Gemen
193,BOLÉMVN,KOBA LAD,,,SMIC,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,23,Noxious,,Koba LaD,Bolémvn,2020-05-29,,
194,TIMAL,LETO,,,WEEK-END,ELEKTRA FRANCE,2020,23,Phazz,,Leto,Timal,2020-02-21,,
195,NINHO,,,,GROS VENDEURS,REC. 118 / MAL LUNE MUSIC,2020,23,Nostra,,Ninho,,2020-03-07,,
196,T2R,MINISSIA,,,BYE BYE,JUSTON,2020,23,Julio Masidi,Trackstorm,Minissia,T2R,2020-01-13,,
197,QUEEN,,,,BOHEMIAN RHAPSODY,UNIVERSAL MUSIC DIVISION CLASSICS JAZZ,2020,23,,,,,,,
198,NIO GARCIA,DARELL,CASPER MAGICO,,TE BOTÉ,"2017 FLOW LA MOVIE, INC.",2020,23,Shorty Complete,Kronix Magical,Nio García,Casper Mágico,2017-12-01,interpolation,Aventura - Luny Tunes
199,LADY GAGA,,,,FUN TONIGHT,POLYDOR / INTERSCOPE,2020,23,BURNS,BloodPop®,Jacob Kasher,Skrillex,2020-05-29,,
200,LADY GAGA,ELTON JOHN,,,SINE FROM ABOVE,POLYDOR / INTERSCOPE,2020,23,Rami,BloodPop®,Vincent Pontare,Salem Al Fakir,2020-05-29,sample,"Amen, Brother - The Winstons"
1,BOSH,,,,DJOMB,ARISTA FRANCE,2020,24,Mounchild,Blaise Keys,Bosh,,2020-03-27,interpolation,Summer 2020 - L.E.J
2,HATIK,,,,ANGELA,LOW WOOD,2020,24,Medeline,,Hatik,,2019-08-30,interpolation,Angela - Saïan Supa Crew
3,BOOBA,ZED,,,JAUNÉ,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2020,24,Chapo,Heizenberg,Zed,Booba,2020-05-12,,
4,WEJDENE,,,,ANISSA,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,24,Mehdi Nine,,Feuneu,Wejdene,2020-04-15,interpolation,Mouloud Squad - Mouloud Squad
5,BOLÉMVN,MAES,,,10K,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,24,Berry Prod,Sany San,Bolémvn,Maes,2020-05-29,,
6,DRIPREPORT,,,,SKECHERS,ARISTA RECORDS,2020,24,OUHBOY,,OUHBOY,DripReport,2020-01-11,sample,Voh Na Mane Meri Kyu - Common Raj
7,THE WEEKND,,,,BLINDING LIGHTS,DEF JAM RECORDINGS FRANCE / REPUBLIC,2020,24,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
8,JUL,,,,FOLIE,D'OR ET DE PLATINE,2020,24,JuL,Claude Mainguy,JuL,,2020-05-27,interpolation,Nuit de folie - Début De Soirée
9,SAINT JHN,,,,ROSES,B1,2020,24,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
10,NINHO,,,,LETTRE À UNE FEMME,REC. 118 / MAL LUNE MUSIC,2020,24,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
11,NAPS,NINHO,,,6.3,OK MANY INDUSTRIE / 13ÈME ART MUSIC,2020,24,DIIAS,,Ninho,Naps,2020-02-20,,
12,SOOLKING,DADJU,,,MELEGIM,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,24,Nyadjiko,,Soolking,Dadju,2020-02-07,interpolation,Summer 2020 - L.E.J
13,KAROL G,NICKI MINAJ,,,TUSA,ISLAND DEF JAM / TUSA - KAROL G & NICKI MINAJ,2020,24,Ovy On The Drums,,KEITYN,Ovy On The Drums,2019-11-07,interpolation,Tusa (Instrumental) - KAROL G
14,BLACK EYED PEAS,OZUNA,J. REY SOUL,,MAMACITA,POLYDOR / UNIVERSAL MUSIC DIVISION POLYDOR,2020,24,Johnny Goldstein,will.i.am,Johnny Goldstein,Madonna,2020-04-10,interpolation,La Isla Bonita - Madonna
15,DABABY,RODDY RICCH,,,ROCKSTAR,SOUTH COAST MUSIC GROUP/INTERSCOPE RECOR,2020,24,SethInTheKitchen,,SethInTheKitchen,Roddy Ricch,2020-04-17,sample,Mashup Tjedna - FREESTYLE - Hiljson Mandela
16,SURF MESA,EMILEE,,,ILY,CAPITOL MUSIC FRANCE / ASTRALWERKS,2020,24,​Surf Mesa,,Bob Gaudio,Bob Crewe,2019-11-26,sample,Can’t Take My Eyes Off You - Frankie Valli
17,JUL,,,,SOUSOU,D'OR ET DE PLATINE,2020,24,JuL,,JuL,,2020-03-26,interpolation,Summer 2020 - L.E.J
18,MAES,BOOBA,,,BLANCHE,CAPITOL MUSIC FRANCE / MILLENIUM,2020,24,Gérald,Unprediktable,Booba,Maes,2020-01-17,sample,Honneur - Prod.MxAI
19,SOSO MANESS,,,,SO MANESS,RCA GROUP,2020,24,Ladjoint,3 Monkeyzz,Soso Maness,,2020-03-06,sample,Boneless - Steve Aoki
20,DA UZI,NINHO,,,CROIS-MOI,REC. 118,2020,24,Yung Pha,,Ninho,​DA Uzi,2020-04-03,,
21,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA,2020,24,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
22,ZOLA,,,,BRO BRO,AWA,2020,24,Aurélien Mazin,Kore,Zola,,2020-05-08,sample,Rr3d (Qu’Est-Ce Qu’on Suce) - 3D BOYZ
23,BRAMSITO,NISKA,,,CRIMINEL,CAPITOL MUSIC FRANCE / CAPITOL,2020,24,Bramsito,Yvens Beats,Niska,Bramsito,2020-05-22,,
24,HATIK,JOK'AIR,,,LA MEILLEURE,LOW WOOD,2020,24,Medeline,,Jok’Air,Hatik,2020-03-06,,
25,DOJA CAT,,,,SAY SO,KEMOSABE RECORDS/RCA RECORDS,2020,24,Dr. Luke,,Dr. Luke,Lydia Asrat,2019-11-07,sample,Say So M31k0 Remix - M31k0
