classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
125,KENDJI GIRAC,,,,EVIDEMMENT,ISLAND DEF JAM,2021,9,Renaud Rebillaud,,Renaud Rebillaud,Vianney,2020-10-09,,
126,JUL,,,,LOIN DE TOUT,BELIEVE / D'OR ET DE PLATINE,2021,9,Kakou,,JuL,Wejdene,2020-12-18,interpolation,Was macht sie gerade - Massiv
127,GAZO,,,,ON A,BSB PROD,2021,9,True Vision,,Luciano,Gazo,2021-02-26,,
128,POP SMOKE,,,,AP,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,9,Rico Beats,808 Melo,Steven Victor,808 Melo,2021-02-26,sample,ЦИАНИД (CYANIDE) - GRIBIN
129,THE WEEKND,,,,IN YOUR EYES,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,9,Max Martin,Oscar Holter,The Weeknd,Belly,2020-03-20,sample,......IN YOUR ((EYES)) - deadbyoctober
130,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2021,9,Kozbeatz,,Ninho,,2019-02-21,,
131,LACRIM,,,,BOSTON GEORGE,CAPITOL MUSIC FRANCE / PLATA O PLOMO RECORDS,2021,9,Karmen (FRA),Twenty9,Maes,Lacrim,2020-10-16,,
132,ISK,,,,VÉRITÉ 3,CAROLINE FRANCE / CAROLINE RECORDS,2021,9,AsRoyalBeats,Ani Beatz,ISK,,2021-02-25,,
133,CLEAN BANDIT,MABEL,24KGOLDN,,TICK TOCK,WARNER / ATLANTIC RECORDS UK,2021,9,Jack Patterson,Mark Ralph,​​kamille,Jack Patterson,2020-08-21,sample,Tick Tock (feat. Ivy Walker) - DJ Alfie
134,DABABY,,,,ROCKSTAR,MCA / UNIVERSAL MUSIC,2021,9,SethInTheKitchen,,SethInTheKitchen,Roddy Ricch,2020-04-17,sample,Mashup Tjedna - FREESTYLE - Hiljson Mandela
135,DAFT PUNK,,,,HARDER BETTER FASTER STRONGER,PARLOPHONE,2021,9,Daft Punk,,Edwin Birdsong,Guy-Manuel de Homem-Christo,2001-02-26,sample,Cola Bottle Baby - Edwin Birdsong
136,ALRIMA,,,,C'EST COMMENT,SONY MUSIC ENTERTAINMENT / ANUBIS,2021,9,Aladdin (beatmaker),,Alrima,,2021-02-12,,
137,POP SMOKE,,,,FOR THE NIGHT,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,9,Jess Jackson,Wylo,Wylo,MIKE DEAN,2020-07-03,sample,Nana - FRVRFRIDAY
138,UNITÉ,,,,UNITÉ,WARNER / WM FR AFFILIATED/PLAY TWO,2021,9,Hoodstar,SNK,Soolking,Dadju,2020-11-20,interpolation,Compliqué - Dadju
139,SOPHIE AND THE GIANTS,,,,HYPNOTIZED,SONY MUSIC ENTERTAINMENT / COLUMBIA LOCAL,2021,9,Purple Disco Machine,,Sophie Scott,Matthew R. Johnson,2020-04-07,,
140,SIA,DAVID GUETTA,,,FLOATING THROUGH SPACE,WARNER / MONKEY PUZZLE/ATLANTIC,2021,9,Tony Green,Mike Hawkins,Greg Kurstin,Sia,2021-02-04,,
141,ZKR,,,,TU VOIS COMMENT ?,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,9,DJ Bellek,SlemBeatz,PLK,Zkr,2021-01-08,,
142,RIM'K,,,,BENZO,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2021,9,Ponko,,Hamza,Leto,2021-02-12,,
143,THE WEEKND,,,,I FEEL IT COMING,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,9,Daft Punk,The Weeknd,Doc McKinney,Cirkut,2016-06-24,sample,Shape of Now - DJ Earworm
144,7 JAWS,VALD,,,JUSQU'À LA FIN,WARNER / PARLOPHONE (FRANCE),2021,9,Seezy,,Vald,​web7,2021-02-26,,
145,BOSH,,,,SLIDE,ARISTA FRANCE,2021,9,Mounchild,Blaise Keys,Bosh,,2020-10-23,,
146,NINHO,,,,ZIPETTE,REC. 118 / MAL LUNE MUSIC,2021,9,Ysos,,Ninho,,2020-03-07,,
147,VITAA,SLIMANE,,,DE L'OR,CAPITOL MUSIC FRANCE / CAPITOL,2021,9,Renaud Rebillaud,,Slimane,Vitaa,2020-10-02,,
148,47TER,,,,VIVRE,LABEL ENTRECÔTE,2021,9,47ter,,47ter,,2020-10-29,,
149,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,CAROLINE FRANCE / UNIVERSAL MUSIC,2021,9,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
150,BLACK EYED PEAS,,,,MAMACITA,POLYDOR,2021,9,Johnny Goldstein,will.i.am,Johnny Goldstein,Madonna,2020-04-10,interpolation,La Isla Bonita - Madonna
151,FREEZE CORLEONE,,,,FREEZE RAËL,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2021,9,Flem,,Freeze Corleone,,2020-09-11,interpolation,Le Big & Le Big - Bon Chance
152,MAES,,,,DYBALA,CAPITOL MUSIC FRANCE / MILLENIUM,2021,9,Trent 700,Chady,JuL,Maes,2020-01-17,,
153,SOOLKING,,,,MELEG¿IM,CAPITOL MUSIC FRANCE / CAPITOL,2021,9,Nyadjiko,,Soolking,Dadju,2020-02-07,interpolation,Summer 2020 - L.E.J
154,ZOE WEES,,,,CONTROL,CAROLINE FRANCE / CAROLINE INT. MD S&D,2021,9,Ricardo Muñoz,Patrick Salmy,Nils Bodenstedt,René Miller,2020-03-13,sample,Pride - Jay Skata
155,OBOY,,,,CRUEL,SYNDICATE RECORDS,2021,9,Machynist,Sam Poet,OBOY,,2020-11-06,sample,Free - Ultra Naté
156,MAES,,,,BLANCHE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,9,Gérald,Unprediktable,Booba,Maes,2020-01-17,sample,Honneur - Prod.MxAI
157,NAPS,,,,6.3,BELIEVE / OK MANY INDUSTRIE / 13ÈME ART MUSIC,2021,9,DIIAS,,Ninho,Naps,2020-02-20,,
158,BENAB,,,,LA NIGHT,ISLAND DEF JAM / BENDO / DRACARYS MUSIC,2021,9,Koston,,Benab,Sofien Makour,2021-02-19,,
159,TOPIC,,,,BREAKING ME,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,9,Topic,,René Miller,Moli,2019-12-19,sample,Breaking Me - O’Neil (Producer)
160,TOM ODELL,,,,ANOTHER LOVE,SONY MUSIC CATALOGUE / ITNO/COLUMBIA,2021,9,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
161,GAZO,,,,MALAGANGX,BSB PROD,2021,9,MDK (FRA),Preston Mayers,Gazo,MDK (FRA),2021-02-26,,
162,DAFT PUNK,,,,AROUND THE WORLD,CATALOGUE MARKETING CLASSIQUE / PARLOPHONE,2021,9,Daft Punk,,Daft Punk,Guy-Manuel de Homem-Christo,1997-01-20,sample,Blue Funk - US07
163,BENAB,,,,RS3,ISLAND DEF JAM / BENDO / DRACARYS MUSIC,2021,9,Koston,Bersa,Timal,Benab,2020-07-17,,
164,RAY DALTON,,,,IN MY BONES,SONY MUSIC ENTERTAINMENT / EPIC LOCAL,2021,9,DECCO,,Sebastian Arman,Ray Dalton,2020-02-20,,
165,BENAB,,,,ÇA SUFFIT PAS,ISLAND DEF JAM / BENDO / DRACARYS MUSIC,2021,9,Bersa,Koston,Naps,Benab,2021-02-19,,
166,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2021,9,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
167,KENDJI GIRAC,,,,DERNIER MÉTRO,ISLAND DEF JAM,2021,9,Renaud Rebillaud,,Vitaa,Kendji Girac,2020-08-28,,
168,AYA NAKAMURA,,,,JOLIE NANA,REC. 118,2021,9,Isaac Luyindula,John Makabi,Julio Masidi,Aya Nakamura,2020-07-17,interpolation,Summer 2020 - L.E.J
169,BOSH,,,,DJOMB,ARISTA FRANCE,2021,9,Mounchild,Blaise Keys,Bosh,,2020-03-27,interpolation,Summer 2020 - L.E.J
170,HI_TACK,,,,SAY SAY SAY,WARNER / SPINNIN' RECORDS,2021,9,Hi_Tack,,Paul McCartney,Michael Jackson,2005-12-06,sample,Say Say Say - Paul McCartney
171,HAMZA,ZED,,,RÉEL,WARNER / REC. 118,2021,9,Thug Dance,Amine Edge,Zed,Hamza,2021-02-03,interpolation,Petit cœur - 13 Block
172,FRANGLISH,,,,BONNIE & CLYDE,CAPITOL MUSIC FRANCE / CAPITOL,2021,9,MKL,,Franglish,,2021-02-18,interpolation,Loungin’ (Who Do Ya Luv) - LL COOL J
173,GATO,BOOBA,BRAMSITO,,PICCOLO,BELIEVE / ZOÉ LAND,2021,9,ReedZ,Sencey,Bramsito,Booba,2021-01-22,,
174,THE KID LAROI,,,,WITHOUT YOU,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,9,Blake Slatkin,Omer Fedi,Billy Walsh,Blake Slatkin,2020-11-06,sample,Lost You - JayBZY!
175,NISKA,,,,GNONMI AVEC LAIT,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2021,9,Mr le Juif,,Niska,Fior 2 Bior,2021-03-01,interpolation,Femmes - DJ Arafat
176,SAM SMITH,,,,DIAMONDS,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2021,9,OZGO,Shellback,OZGO,Sam Smith,2020-09-18,,
177,TOM GREGORY,,,,FINGERTIPS,B1,2021,9,André Nookadu,Frank Sanders,Matt James,Adrien Nookadu,2020-01-10,,
178,AVA MAX,,,,KINGS & QUEENS,WEA / ATLANTIC RECORDS,2021,9,Cirkut,RedOne,Desmond Child,T.I Jakke,2020-03-12,interpolation,If You Were a Woman (And I Was a Man) - Bonnie Tyler
179,GAZO,,,,MON CHER,BSB PROD,2021,9,Kwes Darko,,Pa Salieu,Unknown T,2021-02-26,,
180,HIPPIE SABOTAGE,,,,DEVIL EYES,IHIPHOP,2021,9,Hippie Sabotage,,Jeff Saurer,Kevin Saurer,2016-01-10,,
181,FRANGLISH,,,,MY SALSA,CAPITOL MUSIC FRANCE / CAPITOL,2021,9,Nyadjiko,,Tory Lanez,Franglish,2020-06-12,interpolation,Still Not a Player - Big Pun
182,DOJA CAT,,,,STREETS,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,9,Blaq Tuxedo,,Demarie Sheki,Christopher Jefferies,2019-11-07,sample,Streets Is Callin’ - B2K
183,VITAA,SLIMANE,,,AVANT TOI,CAPITOL MUSIC FRANCE / CAPITOL,2021,9,Hottrak,,Vitaa,Slimane,2019-08-23,,
184,NEGRITO,,,,BOOSKA'PURGE,WARNER / WM FR AFFILIATED/PLAY TWO,2021,9,Renato,RMK#31#,Negrito,,2021-01-25,sample,"Session freestyle avec Gambino la MG, Olazermi, Laskiiz & Negrito - 1PLIKÉ140"
185,MAES,,,,DISTANT,CAPITOL MUSIC FRANCE / MILLENIUM,2021,9,HoloMobb,Boumidjal,Ninho,Maes,2019-12-20,,
186,ED SHEERAN,,,,AFTERGLOW,WEA / ATLANTIC RECORDS UK,2021,9,PARISI,Fred again..,David Hodges,Fred again..,2020-12-21,,
187,ARIANA GRANDE,,,,34+35,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,9,Xavi,Mr. Franks,Xavi,Victoria Monét,2020-10-30,sample,switchup* - Cameron Reid
188,GRADUR,,,,NE REVIENS PAS,CAPITOL MUSIC FRANCE / MILLENIUM,2021,9,Zeg P,,Gradur,Heuss L’enfoiré,2019-11-22,sample,Blue - Poupie
189,NEA,,,,SOME SAY,MILKSHAKE,2021,9,Hitimpulse,Vincent Kottkamp,Eiffel 65,Hitimpulse,2019-09-06,sample,Perder O Ganar - LJ970
190,HIRO,NINHO,,,A DÉCOUVERT,URBAN,2021,9,John Scorp,Dopryn Wilson,Hiro,Ninho,2019-04-19,,
191,DUA LIPA,,,,PHYSICAL,WARNER / WARNER RECORDS,2021,9,Gian Stone,Lorna Blackwood,Clarence Coffee Jr.,KOZ,2020-01-30,sample,We Keep the Spirit Alive - No Angels
192,TATE MCRAE,,,,YOU BROKE ME FIRST,RCA RECORDS LABEL,2021,9,Blake Harnage,,RYANN,Blake Harnage,2020-04-16,sample,Deep - Azel
193,TWOCOLORS,,,,LOVEFOOL,POLYDOR,2021,9,twocolors,,Nina Persson,Peter Svensson,2020-05-07,interpolation,ПОЧЕМУ (WHY) - 44neverluv
194,LUCENZO,,,,BAILAMOS,WARNER / WM FR AFFILIATED/PLAY TWO,2021,9,Lucenzo,,Blaxmusic,Lucenzo,2020-12-11,,
195,THERAPIE TAXI,ROMÉO ELVIS,,,HIT SALE,WAGRAM / PANENKA MUSIC,2021,9,Alexandre Zuliani,Therapie TAXI,Adé (Chanteuse),Zaoui,2017-11-30,,
196,AMEL BENT,,,,JUSQU'AU BOUT,CAPITOL MUSIC FRANCE / CAPITOL,2021,9,Renaud Rebillaud,,John Mamann,Vitaa,2020-06-12,,
197,JUSTIN BIEBER,,,,LONELY,POLYDOR / UNIVERSAL MUSIC,2021,9,benny blanco,FINNEAS,Justin Bieber,benny blanco,2020-10-16,sample,Leave Me Lonely (Take Me Home) - GIGIO
198,LETO,,,,DOUBLE BANG 10,WARNER / REC. 118,2021,9,HoloMobb,Boumidjal,Leto,,2021-01-27,,
199,LARTISTE,,,,BOLINGO,BECAUSE / ZAYN CORPORATION,2021,9,Djazzi,,Lyna Mahyem,Lartiste,2020-07-17,,
200,NEKFEU,,,,ON VERRA,POLYDOR / SEINE ZOO,2021,9,BLV,,Nekfeu,,2015-05-01,interpolation,So High (Blacc Hollywood) - Wiz Khalifa
1,BOOBA,,,,MONA LISA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Nassi,Kayna Samet,JSX,Booba,2021-03-04,interpolation,Anesthésie (Outro) - Kalash
2,BOOBA,,,,GP,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Alejandro (FRA),Chanchee,Booba,Alejandro (FRA),2021-03-05,,
3,BOOBA,,,,VVV,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Dogg SoSo,Berry Prod,Booba,Maes,2021-03-05,sample,Honneur - Prod.MxAI
4,BOOBA,,,,ULTRA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Nel J,Le F430,Booba,Nel J,2021-03-05,sample,The Rains of Castamere - Ramin Djawadi
5,BOOBA,,,,RST,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Alik & Yako,,Booba,Alik,2021-03-05,,
6,BOOBA,,,,BONNE JOURNÉE,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,OG’s (FRA),,SDM,Booba,2021-03-05,,
7,TAYC,,,,LE TEMPS,WARNER / WM FR AFFILIATED/PLAY TWO,2021,10,Tayc,Nyadjiko,Tayc,,2021-02-26,interpolation,SUMMER 2021 - L.E.J
8,BOOBA,,,,VUE SUR LA MER,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Nils,Exel The Future,Dala,Booba,2021-03-05,,
9,BOOBA,,,,JE SAIS,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Dany Synthé,,Booba,Dany Synthé,2021-03-05,sample,Je sais (Freestyle Rihanna) - Booba
10,BOOBA,,,,DERNIÈRE FOIS,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Krims,Sam Heaven,Bramsito,Booba,2021-03-05,,
11,BOOBA,,,,AZERTY,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Sayen,,Booba,Sayen,2020-12-22,,
12,BOOBA,,,,L'OLIVIER,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Denza,,Booba,Denza,2021-03-05,,
13,BOOBA,,,,GRAIN DE SABLE,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Paul Redon,,Elia,Booba,2021-03-05,,
14,BOOBA,,,,31,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Alik & Yako,,Gato,Booba,2021-03-05,,
15,BOOBA,,,,5G,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,OG’s (FRA),,Booba,OG’s (FRA),2020-11-06,interpolation,Rien n’a changé - Raplume
16,DUA LIPA,,,,FEVER,WARNER / WARNER RECORDS,2021,10,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
17,BLACK EYED PEAS,,,,GIRL LIKE ME,POLYDOR,2021,10,Johnny Goldstein,Shakira,Shakira,Tim Mitchell,2020-06-19,interpolation,Girl Like You - will.i.am
18,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,10,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
19,DJADJA,DINAZ,,,À CŒUR OUVERT,BELIEVE / CARRÉ MUSIC,2021,10,Léo Brousset,DJ Erise,Dinaz,Djadja,2021-02-24,,
20,EVA,,,,CŒUR NOIR,MCA / ALDAM PRODUCTION,2021,10,Seysey,,Many,Eva,2020-12-04,,
21,AMEL BENT,,,,"1,2,3",CAPITOL MUSIC FRANCE / CAPITOL,2021,10,Renaud Rebillaud,,Vitaa,Dadju,2020-10-30,,
22,BAD BUNNY,JHAY CORTEZ,,,DÁKITI,RIMAS ENTERTAINMENT LLC,2021,10,La Paciencia,Tainy,Nydia Laner,Mora,2020-10-30,sample,Bad Guy - Tom MacDonald
23,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2021,10,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
24,TRAVIS SCOTT,HVME,,,GOOSEBUMPS,SONY MUSIC ENTERTAINMENT / B1/EPIC,2021,10,Cardo Got Wings,CuBeatz,Travis Scott,Kendrick Lamar,2016-09-02,sample,Don’t Tell Me - PARTYNEXTDOOR
25,SERGE IBAKA,,,,CHAMPION,IDOL / OUENZÉ MUSIC,2021,10,LKHDprod,Fxnder,Serge Ibaka,Ninho,2021-02-26,,
26,NINHO,,,,TOUT EN GUCCI,REC. 118 / MAL LUNE MUSIC,2021,10,Lil Ben,,Ninho,,2020-10-30,,
27,LANDY,,,,MÉDUSA,109 RECORD,2021,10,DMS (FRA),WMK,Landy,,2020-12-18,,
28,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,10,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
29,BOOBA,,,,RATPI WORLD,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,10,Noxious,,Booba,,2021-01-26,interpolation,Barbie Girl - Aqua
30,GAZO,,,,KASSAV,SONY MUSIC ENTERTAINMENT / BSB PROD,2021,10,Scar (FRA),Nardey,Gazo,Tiakola,2021-01-14,interpolation,Drill FR 4 - Gazo
31,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,10,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
32,JUL,,,,CARRÉ D'AS,BELIEVE / D'OR ET DE PLATINE,2021,10,Stef Becker,,JuL,,2021-02-26,,
33,SCH,,,,MARCHÉ NOIR,WARNER / REC. 118,2021,10,DJ Ritmin,,Furax Barbarossa,SCH,2021-02-04,,
34,JOK'AIR,,,,ELLES ONT TROP JOUÉ AVEC MON CŒUR,WARNER / WM FR AFFILIATED/PLAY TWO,2021,10,Thomas André,,Jok’Air,,2020-12-11,,
35,WEJDENE,,,,RÉFLÉCHIR,CAROLINE FRANCE / CAROLINE RECORDS,2021,10,Mehdi Nine,,Feuneu,Wejdene,2021-02-19,,
36,VIANNEY,,,,BEAU-PAPA,TÔT OU TARD,2021,10,Vianney,,Vianney,,2020-08-21,,
37,OLIVIA RODRIGO,,,,DRIVERS LICENSE,POLYDOR / UNIVERSAL MUSIC,2021,10,Dan Nigro,,Dan Nigro,Olivia Rodrigo,2021-01-08,sample,LICENSE IS GOOD - ​toasty digital
38,DAVID GUETTA,KID CUDI,,,MEMORIES,WARNER / PARLOPHONE (FRANCE),2021,10,,,,,,,
39,24KGOLDN,IANN DIOR,,,MOOD,RECORDS/COLUMBIA,2021,10,Blake Slatkin,KBeaZy,KBeaZy,Omer Fedi,2020-07-24,sample,If Guitar Riffs Were Lyrics - Steve Terreberry
40,WERE VANA,,,,CASANOVA,WARNER / WM FR AFFILIATED/PLAY TWO,2021,10,Laconi,,WeRe VaNa,,2020-11-06,,
41,ROBIN SCHULZ,KIDDO,,,ALL WE GOT,WARNER / WM GERMANY,2021,10,Robin Schulz,JUNKX,Robin Schulz,Stefan Dabruck,2020-10-16,,
42,RIM'K,,,,COSMOS,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2021,10,Karmen (FRA),Rudynovski,PLK,Rim’K,2021-02-12,,
43,DADJU,,,,DIEU MERCI,POLYDOR,2021,10,Seysey,Dadju,Tiakola,Dadju,2020-10-09,sample,DANÇARINA (Remix) - PEDRO SAMPAIO
44,JUL,,,,MOI,BELIEVE / D'OR ET DE PLATINE,2021,10,JuL,,JuL,,2015-02-28,,
45,GRAND CORPS MALADE,,,,MAIS JE T'AIME,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2021,10,Camille Lellouche,,Camille Lellouche,Grand Corps Malade,2020-06-19,,
46,CJ,,,,WHOOPTY,WARNER / CJ MUSIC GROUP/T-SERIES,2021,10,Pxcoyo,,Pxcoyo,Mithoon,2020-07-30,sample,Sanam Re - Mithoon
47,KORE,LACRIM,,,MANGO,SONY MUSIC ENTERTAINMENT / AWA/RCA,2021,10,Kore,,Lacrim,,2021-02-05,sample,Mbappé* - Lacrim
48,MASTER KG,NOMCEBO ZIKODE,,,JERUSALEMA,WARNER / ELEKTRA FRANCE,2021,10,Master KG,,Nomcebo Zikode,,2019-10-11,,
49,MASKED WOLF,,,,ASTRONAUT IN THE OCEAN,WARNER / ELEKTRA (NEK),2021,10,Tyron Hapi,,Masked Wolf,Tyron Hapi,2019-06-06,sample,10 Band Lick - YungManny
50,OZUNA,DOJA CAT,SIA,,DEL MAR,AURA MUSIC CORP.,2021,10,Yazid Rivera,Hi Music Hi Flow,Yazid Rivera,Legazzy,2020-09-04,interpolation,Precious - Sia
51,JUL,SCH,,,MOTHER FUCK,BELIEVE / D'OR ET DE PLATINE,2021,10,JuL,,JuL,SCH,2020-12-10,,
52,NUKA,,,,LOVE NOT WAR,SONY MUSIC ENTERTAINMENT / ROBOTS & HUMANS,2021,10,Nuka,,Jason Derulo,Nuka,2020-11-20,,
53,NAZA,NISKA,,,JOLI BÉBÉ,CAPRICAROLESQUE,2021,10,DJ Erise,Latimer,Niska,Naza,2020-09-11,,
54,PLK,,,,PILOTE,PANENKA MUSIC,2021,10,Neo Maestro,BGRZ,Hamza,PLK,2020-08-28,,
55,OFENBACH,LAGIQUE,,,WASTED LOVE,WARNER / ELEKTRA FRANCE,2021,10,Jen Jis,,Sophia Ayana,Rock-A-Tune,2021-01-08,,
56,OBOY,,,,CABEZA,SYNDICATE RECORDS,2021,10,​mammouth,,OBOY,,2020-07-03,,
57,JUL,,,,ÇA ME GUINTCH,BELIEVE / D'OR ET DE PLATINE,2021,10,71 Beats,Napalm Beats,JuL,,2021-02-26,,
58,AYA NAKAMURA,STORMZY,,,PLUS JAMAIS,REC118 / REC. 118,2021,10,Timo (Producer),Black Yohda,Stormzy,Aya Nakamura,2020-11-13,,
59,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2021,10,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
60,MAÎTRE GIMS,,,,JUSQU'ICI TOUT VA BIEN,PLAY TWO,2021,10,GIMS,Renaud Rebillaud,Vitaa,GIMS,2020-11-06,,
61,DAMSO,,,,911,TRENTE-QUATRE CENTIMES,2021,10,Saint DX,Benjay,Damso,,2020-09-18,interpolation,SUMMER 2021 - L.E.J
62,TIËSTO,,,,THE BUSINESS,WEA / ATLANTIC RECORDS,2021,10,Anton Rundberg,Tiësto,Anton Rundberg,Julia Karlsson,2020-09-25,sample,Gazo x Tiësto - Die For The Business (Komodo mashup) - Komodo (Producer)
63,RITON,,,,FRIDAY,SONY MUSIC ENTERTAINMENT / MINISTRY OF SOUND RECORDINGS,2021,10,Dopamine,Riton,Renny Wilson,Hugh Brankin,2021-01-15,sample,Push the Feeling On - Nightcrawlers
64,HATIK,,,,MER,WARNER / WM FR AFFILIATED/PLAY TWO,2021,10,Mit (FRA),,Hatik,,2021-02-12,,
65,HATIK,,,,WAÏ,WARNER / WM FR AFFILIATED/PLAY TWO,2021,10,Mit (FRA),,Hatik,,2021-03-12,,
66,1PLIKÉ140,,,,LOPSA STORY,CAPITOL MUSIC FRANCE / MILLENIUM,2021,10,Josh Petruccio,,1PLIKÉ140,,2020-12-11,,
67,THERAPIE TAXI,,,,ETÉ 90,WAGRAM / PANENKA MUSIC,2021,10,Vincent Duteuil,Zaoui,,,2021-01-08,,
68,DUA LIPA,DABABY,,,LEVITATING,WARNER / WARNER RECORDS,2021,10,,,,,,,
69,NATHAN EVANS,,,,WELLERMAN,CAROLINE FRANCE / UNIVERSAL MUSIC,2021,10,Nathan Evans,,Nathan Evans,,2021-04-09,,
70,KOBA LAD,,,,COFFRE PLEIN,CAPITOL MUSIC FRANCE / MILLENIUM,2021,10,Ken & Ryu,Heizenberg,Zed,Maes,2020-10-22,,
71,TAYC,,,,COMME TOI,WARNER / WM FR AFFILIATED/PLAY TWO,2021,10,Yannick Péraste,,Tayc,,2020-12-01,,
72,JUL,,,,OVNI PRÉSENT,BELIEVE / D'OR ET DE PLATINE,2021,10,JuL,,JuL,,2021-03-05,,
73,MISTER YOU,,,,LA COSTA,BELIEVE / HASTA LA MUERTE,2021,10,Nabz,,Mister You,,2021-01-08,,
74,DRAKE,,,,WHAT’S NEXT,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,10,Maneesh,Supah Mario,Maneesh,Drake,2021-03-05,interpolation,What a Time to be a Slime - Drake
75,DUNCAN LAURENCE,,,,ARCADE,POLYDOR / UNIVERSAL MUSIC,2021,10,Oscar Holleman,Wouter Hardy,Will Knox,Wouter Hardy,2019-03-07,sample,i hate every night - Lil Soda Boi
76,ATB,,,,YOUR LOVE,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,10,Yhonny Atella Rivero,Julio Galindez,Kiddo A.I.,Andrés Saavedra,2024-11-04,,
77,DJ SNAKE,,,,SELFISH LOVE,POLYDOR / UNIVERSAL MUSIC,2021,10,DJ Snake,,Marty Maro,DJ Snake,2021-03-04,,
78,POP SMOKE,,,,WHAT YOU KNOW BOUT LOVE,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,10,IamTash,,Troy Oliver,IamTash,2020-07-03,sample,Differences - Ginuwine
79,AVA MAX,,,,MY HEAD & MY HEART,WARNER / ATLANTIC RECORDS,2021,10,Cirkut,Earwulf,Ava Max,Cirkut,2020-11-19,interpolation,Around the World (La La La La La) - A Touch of Class
80,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2021,10,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
81,GRAND CORPS MALADE,,,,DERRIÈRE LE BROUILLARD,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2021,10,Mosimann,Tiery-F,Louane,Grand Corps Malade,2020-09-11,,
